drug_id,drug,Ring size,y
24841412,CC(=O)NC1CCCN(O)C(=O)/C=C(\C)CCOC(=O)C(NC(C)=O)CCCN(O)C(=O)/C=C(\C)CCOC(=O)C(NC(C)=O)CCCN(O)C(=O)/C=C(\C)CCOC1=O,36,-9.2087
26665595,Nc1nc2c(s1)CCCCCCCCCC2,12,15.9866
57260148,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.[Na+],16,13.0023
49681714,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,21,11.6318
855810,C[C@H]1CCC/C=C/C2C[C@H](O)CC2[C@H](O)/C=C/C(=O)O1,13,13.6418
24809183,C=COCCNC(=S)N1CCOCCOCCN(C(=S)NCCOC=C)CCOCCOCC1,18,11.4467
56422096,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,14,12.7587
24840964,CCCCNC(=O)N1CCOCCOCCN(C(=O)NCCCC)CCOCCOCC1,18,7.75159999999999
24805069,CC(C)(C)C(=O)Nc1ccc2c(c1)OCCOCCOc1cc(NC(=O)C(C)(C)C)ccc1OCCOCCO2,18,-35.9587
47194365,CN1CCOCCOc2ccccc2OCCOCC1,15,17.4993
14728939,NC(=O)[C@@H]1CCOc2c(I)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CO)C(=O)NCC(=O)N1,14,19.2067
49671605,N#CCCN1CCCN(CCC#N)CCN(CCC#N)CCCN(CCC#N)CC1,14,16.3232
26659359,Brc1cc2c(cc1Br)OCCOCCOCCO2,12,5.7795
17410878,CC(=O)Nc1ccc2c(c1)OCCOCCOc1cc(NC(C)=O)ccc1OCCOCCOCCO2,21,9.0351
3714418,C[C@H]1CCC[C@@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,14,12.5851
14728807,CC(C)C[C@@H]1NC(=O)[C@H](CO)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O,14,5.88809999999999
49713744,Cc1cc(C)cc(C(=O)NC(CC(N)=O)c2ccc(NC3CCCCCCCCCCC3)c([N+](=O)[O-])c2)c1,12,-5.02170000000001
14728931,NC(=O)[C@@H]1CCCNc2c(I)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CO)C(=O)NCC(=O)N1,15,0.355199999999996
14728927,NC(=O)[C@@H]1CCCNc2c(I)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1,15,19.0938
856118,CC12CN3CC(=O)N4CC5(C)CN(CC(C)(C4)C5=O)C(=O)CN(C1)CC(C)(C3)C2=O,14,17.4781
56463468,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)/C=C/C(=O)O1,13,15.9088
14728933,NC(=O)C[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O,14,6.69219999999999
49733095,Cc1ccc(S(=O)(=O)NC(C)C(=O)N2CCOCCOCCOCCOCC2)cc1,15,13.0346
24809120,S=C1NCCNC(=S)NCCOCCOCCN1,16,12.3056
26669441,S=C(Nc1ccccc1)N1CCOCCOCCN(C(=S)Nc2ccccc2)CCOCCOCC1,18,8.24019999999999
14728635,NC(=O)CC[C@@H]1NC(=O)[C@H](CO)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,18,5.7477
49674229,COc1cc(O)cc2c1C(=O)OC(C)CCCC(=O)CCC/C=C\2,14,13.5621
24809386,O=C(NN=C1CCCCCCCCCCC1)c1ccncc1,12,2.79549999999999
24780725,CC(C(=O)N1CCOCCOCCOCCOCCOCC1)N1C(=O)c2ccccc2C1=O,18,4.46129999999999
24805839,C/C=C1/CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,12,15.5322
22414161,O=C1NCCNC(=O)c2ccccc2OCCOc2ccccc21,14,4.3359
22411989,O=C(NN=C1CCCCCCCCCCC1)c1ccccc1F,12,9.8367
26666665,COc1ccc(CN2CCOCCOCCN(Cc3ccc(OC)cc3)CCOCCOCC2)cc1,18,-84.062
14728813,NC(=O)CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)c2cc([N+](=O)[O-])cc(F)c2NCCC[C@@H](C(N)=O)NC1=O,15,-15.8232
14728867,NC(=O)[C@@H]1CCCNc2c(I)cc([N+](=O)[O-])cc2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N1,15,8.8817
22413931,S=C1NCCOCCNC(=S)NCCOCCOCCOCCN1,22,10.9497
49714575,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)N2CCOCCOCCOCC2)cc1,12,14.3597
14728805,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCC[C@@H](C(N)=O)NC1=O,14,-3.0515
49648149,O=C(O)CCCC(=O)N1CCOCCOCCOCCOCC1,15,11.5379
26731076,O=C(O)/C=C/C(=O)NC1CCCCCCCCCCC1,12,10.4188
17510329,Brc1csc(C=Nc2ccc3c(c2)OCCOCCOCCOCCO3)c1,15,-78.1293
14724481,S=C1NCCOCCOCCOCCOCCN1,17,3.30259999999999
14728704,CC[C@H](C)[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(F)c2OCC[C@@H](C(N)=O)NC(=O)[C@H](CCCCN)NC1=O,14,20.13297
14728846,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2cc([N+](=O)[O-])cc(F)c2OCC[C@@H](C(N)=O)NC1=O,14,14.0784
14729666,C1COCCNCCOCCOCCN1,15,7.8771
14734106,CCOC(=O)CCC(=O)N1CCOCCOCCOCC1,12,4.0081
85148388,CCC[C@H]1CCCC/C=C\CCCC(=O)OCCN1C(=O)OC(C)(C)C,15,11.7621
17507262,C1CCCCCC2(CCCCC1)OCC(CN1CCOCC1)O2,12,8.66409999999999
49648890,COc1cc(OCC(=O)NC(C)C)cc2c1C(=O)O[C@@H](C)CCCC(=O)CCCCC2,14,13.7252
14737827,CN1CCOCCOCCN(C)C(=O)N2CCOCCOCCN(CCOCC2)C1=O,19,11.7528
17408704,Brc1ccc2c(c1)OCCOCCOc1cc(Br)ccc1OCCOCCOCCO2,21,-6.76780000000001
56320913,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2C[C@](C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,16,11.0821
17510129,O=[N+]([O-])c1ccc(CN2CCOCCOCCN(Cc3ccc([N+](=O)[O-])cc3)CCOCC2)cc1,15,-86.9341
26661900,C1CCCCCC(NCCN2CCNCC2)CCCCC1,12,9.34009999999999
14725573,COC(=O)CCC(=O)N1CCOCCOCCN(C(=O)CCC(=O)OC)CCOCCOCC1,18,9.16029999999999
26727567,COc1ccccc1NC(=S)NC1CCCCCCCCCCC1,12,13.1727
24814734,c1ccc(CN2CCOCCOCCOCCOCCOCCOCC2)cc1,21,-12.4026
49648467,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,14,3.8415
11532982,CC1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,14,14.4471
24808968,C=COCCNC(=S)N1CCOCCOCCN(C(=S)NCCOC=C)CCOCC1,15,24.2992
14728843,NC(=O)CC[C@@H]1NC(=O)[C@H](CO)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCC[C@@H](C(N)=O)NC1=O,14,15.7758
26657570,CC(=O)Nc1ccc2c(c1)OCCOCCOc1cc(NC(C)=O)ccc1OCCO2,15,9.0675
14728844,C[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC(=O)[C@H](CCCCN)NC1=O,14,12.8288
49681639,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(=O)CC(C)C)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,16,-3.22960000000001
49674568,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,30,4.0007
14728703,NC(=O)CC[C@@H]1NC(=O)[C@H](CO)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,17,13.5278
24820954,S=C1NCCNC(=S)NCCOCCN1,13,13.3166
14728971,C[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCCCC[C@@H](C(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O,16,-2.24140000000001
49670647,CC(=O)O[C@]1(C)C(=O)OC/C2=C/CN(C)CCC(OC(=O)[C@@](O)(C(C)O)C[C@H]1C)C2=O,12,1.4194
26666312,O=C(CCCCC(=O)N1CCOCCOCCOCC1)OCc1ccccc1,12,17.7394
14729720,CCOC(=O)CCC(=O)N1CCOCCOCCN(C(=O)CCC(=O)OCC)CCOCC1,15,5.2932
22405873,CCOC(=O)c1ccccc1C(=O)N1CCOCCOCCOCC1,12,6.19689999999999
14728970,NC(=O)CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)c2cc([N+](=O)[O-])cc(I)c2NCCCC[C@@H](C(=O)NC(CC(=O)O)C(N)=O)NC1=O,16,3.24
22413389,Cc1noc(C)c1C1(O)CCCCCCCCCCC1,12,17.4324
26662554,CC(=O)c1ccc2c(c1)OCCOCCOc1ccc(C(C)=O)cc1OCCOCCO2,18,-84.8413
24802919,Cc1ccc(S(=O)(=O)NC(C(=O)N2CCOCCOCCOCCOCC2)c2ccccc2)cc1,15,2.75989999999999
24806043,CC(=O)N1CCOCCOCCN(C(C)=O)CCOCCOCC1,18,16.8981
14728968,C[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(=O)NC(CC(=O)O)C(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O,14,-0.507500000000004
24802553,S=C1NCCNC(=S)NCCOCCOCCOCCN1,19,10.5472
26662370,C=C(C)C(=O)Nc1ccc2c(c1)OCCOCCOCCO2,12,2.64709999999999
14728522,CC(C)[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC(=O)[C@H](CCC(=O)O)NC1=O,14,5.5402
24827760,Cl.Nc1ccc2c(c1)OCCOCCOCCOCCOCCO2,18,-12.2384
26725271,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,18,-10.7852
17432231,Brc1ccc2c(c1)OCCOCCOCCOCCOCCO2,18,-78.6469
14728519,CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O,14,14.1644
14728777,NCCCC[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(F)c2NCCCC[C@@H](C(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,16,10.5152
14721931,CCOC(=O)CCC(=O)N1CCOCCOCCN(C(=O)CCC(=O)OCC)CCOCCOCC1,18,11.0319
859349,CCOC(=O)N1CCOCCOCCN(C(=O)OCC)CCOCC1,15,6.4923
14728521,C[C@@H](O)C1NC(=O)[C@H](CCCCN)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O,14,18.2785
26659415,O=C(c1cccc([N+](=O)[O-])c1)c1ccc2c(c1)OCCOCCOCCO2,12,-9.73330000000001
14728816,C[C@@H]1NC(=O)c2cc([N+](=O)[O-])cc(F)c2NCCC[C@@H](C(N)=O)NC(=O)[C@H](CC(N)=O)NC1=O,15,25.7236
14728633,NC(=O)CC1NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCCC(C(N)=O)NC(=O)[C@@H]2CCCN2C1=O,14,8.1087
24789568,S=C1NCCOCCOCCOCCNC(=S)N2CCOCCOCCN1CCOCCOCC2,25,14.6453
47194714,O=C1CCCCCCCCCC/C(=N\O)CCCO1,16,7.8688
24815883,CCOP(=S)(OCC)N1CCOCCOCCN(P(=S)(OCC)OCC)CCOCCOCC1,18,2.14769999999999
47195452,N=c1c2ccccc2nc2n1CCCCCCCCCCC2,13,-16.567
14728845,NC(=O)[C@@H]1CCCCNc2c(F)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N1,16,14.804
22411396,O=C(NN=C1CCCCCCCCCCC1)c1cccc(S(=O)(=O)N2CCOCC2)c1,12,9.0434
49729865,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)N2CCOCCOCCOCCOCC2)cc1,15,8.13119999999999
49643389,OCCN1CCOCCOc2ccccc2OCCOCC1,15,16.2551
14728912,NC(=O)C(CC(=O)O)NC(=O)[C@@H]1CCOc2c(I)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N1,14,-6.53250000000001
14728517,NC(=O)[C@@H]1CCCNc2c(F)cc([N+](=O)[O-])cc2C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1,15,-2.2393
14728963,C[C@@H]1NC(=O)[C@H](CC(N)=O)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(=O)NC(CC(=O)O)C(N)=O)NC1=O,14,4.6478
26662556,CC(=O)c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,18,-82.532
14728746,CC[C@H](C)C1NC(=O)[C@H](CC(=O)O)NC(=O)c2cc([N+](=O)[O-])cc(I)c2NCCC(C(N)=O)NC1=O,14,26.234
24803858,CN1CCOCCOCCOCCN(C)C1=S,14,17.0831
56423122,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,24,9.2856
842884,CC(C)(C)OC(=O)N1CCOCCOCCN(C(=O)OC(C)(C)C)CCOCC1,15,0.837799999999994
14728804,NCCCC[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O,14,8.2542
26727184,NNC(=S)NC1CCCCCCCCCCC1,12,-3.62860000000001
24829544,CC(C)NC(=S)NN=C1CCCCCCCCCCC1,12,6.63509999999999
7977480,CN(C)C(=O)NC1CCCCCCCCCCC1,12,-0.468300000000006
24811297,S=C1NCCOCCOCCNC(=S)N2CCOCCOCCN1CCOCCOCC2,22,13.2233
14728811,NC(=O)CC[C@@H]1NC(=O)[C@H](CO)NC(=O)c2cc([N+](=O)[O-])cc(I)c2OCC[C@@H](C(N)=O)NC1=O,14,14.8524
49727453,CCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)N1CCOCCOCCOCC1,12,20.267358
26666099,c1ccc(CN2CCOCCOCCOCC2)cc1,12,11.3064
26666230,COc1ccc(CN2CCOCCOCCOCCOCC2)cc1,15,-6.82080000000001
49726207,Cc1ccc(S(=O)(=O)NC(C)C(=O)N2CCOCCOCCOCC2)cc1,12,8.65559999999999
14728806,C[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)c2cc([N+](=O)[O-])cc(F)c2NCCC[C@@H](C(N)=O)NC1=O,15,18.5688
